,Confirmed,Country_Region,Deaths,Last_Update,Lat,Long_,Province_State,Recovered
2643,29.0,US,1.0,2020-03-24 23:37:31,38.52746429,-122.8862506,California,0.0
2681,11.0,US,0.0,2020-03-24 23:37:31,37.55862499,-120.9970722,California,0.0
2747,0.0,US,0.0,2020-03-24 23:37:31,39.03417539,-121.6945899,California,0.0
2778,0.0,US,0.0,2020-03-24 23:37:31,40.12570935,-122.2370171,California,0.0
2831,0.0,US,0.0,2020-03-24 23:37:31,40.64917670000001,-123.114713,California,0.0
2838,17.0,US,0.0,2020-03-24 23:37:31,36.22026558,-118.8020203,California,0.0
2841,0.0,US,0.0,2020-03-24 23:37:31,38.02644018,-119.9525093,California,0.0
2917,35.0,US,1.0,2020-03-24 23:37:31,34.44465746,-119.0910613,California,0.0
3156,8.0,US,1.0,2020-03-24 23:37:31,38.68278902,-121.9018288,California,0.0
3163,3.0,US,0.0,2020-03-24 23:37:31,39.26255932,-121.3535644,California,0.0
25,135.0,US,2.0,2020-03-25 23:33:19,37.64629437,-121.8929271,California,0.0
53,0.0,US,0.0,2020-03-25 23:33:19,38.59678594,-119.8223594,California,0.0
54,2.0,US,0.0,2020-03-25 23:33:19,38.44583082,-120.65696,California,0.0
330,4.0,US,0.0,2020-03-25 23:33:19,39.66727762,-121.6005252,California,0.0
339,2.0,US,0.0,2020-03-25 23:33:19,38.20537103,-120.552913,California,0.0
615,0.0,US,0.0,2020-03-25 23:33:19,39.17881957,-122.2331726,California,0.0
624,108.0,US,1.0,2020-03-25 23:33:19,37.91923498,-121.9289527,California,0.0
756,0.0,US,0.0,2020-03-25 23:33:19,41.74228275,-123.8974063,California,0.0
858,3.0,US,0.0,2020-03-25 23:33:19,38.77965956,-120.5233166,California,0.0
991,18.0,US,0.0,2020-03-25 23:33:19,36.75733899,-119.6466953,California,0.0
1052,0.0,US,0.0,2020-03-25 23:33:19,39.59875897,-122.3938452,California,0.0
1318,5.0,US,0.0,2020-03-25 23:33:19,40.69923009,-123.876044,California,0.0
1337,9.0,US,0.0,2020-03-25 23:33:19,33.0393082,-115.3669042,California,0.0
1342,1.0,US,0.0,2020-03-25 23:33:19,36.51112084,-117.41119779999998,California,0.0
1495,15.0,US,0.0,2020-03-25 23:33:19,35.34329425,-118.7277796,California,0.0
1512,0.0,US,0.0,2020-03-25 23:33:19,36.07409056,-119.8159973,California,0.0
1562,0.0,US,0.0,2020-03-25 23:33:19,39.10124298,-122.7536244,California,0.0
1597,0.0,US,0.0,2020-03-25 23:33:19,40.67311306,-120.59350990000002,California,0.0
1717,812.0,US,13.0,2020-03-25 23:33:19,34.30828379,-118.2282411,California,0.0
1754,6.0,US,0.0,2020-03-25 23:33:19,37.21513971,-119.76655890000002,California,0.0
1790,53.0,US,0.0,2020-03-25 23:33:19,38.07122463,-122.7210631,California,0.0
1809,0.0,US,0.0,2020-03-25 23:33:19,37.57978556,-119.9073334,California,0.0
1893,2.0,US,0.0,2020-03-25 23:33:19,39.4381191,-123.3911313,California,0.0
