,Confirmed,Country_Region,Deaths,Last_Update,Lat,Long_,Province_State,Recovered
2362,4.0,US,0.0,2020-03-25 23:33:19,29.60779729,-81.74230285,Florida,0.0
2534,7.0,US,1.0,2020-03-25 23:33:19,30.69341450000001,-87.02458128,Florida,0.0
2535,27.0,US,2.0,2020-03-25 23:33:19,27.18546175,-82.33174248,Florida,0.0
2572,29.0,US,0.0,2020-03-25 23:33:19,28.7158582,-81.24060348,Florida,0.0
2666,26.0,US,1.0,2020-03-25 23:33:19,29.90096506,-81.43589967,Florida,0.0
2674,8.0,US,0.0,2020-03-25 23:33:19,27.37763908,-80.47106649,Florida,0.0
2737,13.0,US,0.0,2020-03-25 23:33:19,28.70181754,-82.0794267,Florida,0.0
2749,0.0,US,0.0,2020-03-25 23:33:19,30.19746066,-82.99099670000003,Florida,0.0
2769,0.0,US,0.0,2020-03-25 23:33:19,30.04848048,-83.60445406,Florida,0.0
2878,0.0,US,0.0,2020-03-25 23:33:19,30.04412971,-82.37497443,Florida,0.0
2928,20.0,US,0.0,2020-03-25 23:33:19,29.05858895,-81.18263252,Florida,0.0
2937,0.0,US,0.0,2020-03-25 23:33:19,30.16548905,-84.39895211,Florida,0.0
2948,12.0,US,0.0,2020-03-25 23:33:19,30.64204028,-86.16935664,Florida,0.0
2979,0.0,US,0.0,2020-03-25 23:33:19,30.61359259,-85.66002461,Florida,0.0
23,49.0,US,0.0,2020-03-26 23:48:35,29.67866525,-82.35928158,Florida,0.0
116,5.0,US,0.0,2020-03-26 23:48:35,30.33060121,-82.28467476,Florida,0.0
150,3.0,US,0.0,2020-03-26 23:48:35,30.26548745,-85.62122584,Florida,0.0
256,1.0,US,0.0,2020-03-26 23:48:35,29.95079741,-82.16611613,Florida,0.0
268,13.0,US,0.0,2020-03-26 23:48:35,28.29409504,-80.73091022,Florida,0.0
283,504.0,US,3.0,2020-03-26 23:48:35,26.15184651,-80.48725556,Florida,0.0
349,0.0,US,0.0,2020-03-26 23:48:35,30.40666734,-85.19394153,Florida,0.0
453,3.0,US,0.0,2020-03-26 23:48:35,26.90131002,-81.92949121,Florida,0.0
511,11.0,US,1.0,2020-03-26 23:48:35,28.84804315,-82.47614748,Florida,0.0
540,19.0,US,4.0,2020-03-26 23:48:35,29.98319144,-81.85609986,Florida,0.0
599,65.0,US,0.0,2020-03-26 23:48:35,26.11091986,-81.34687065,Florida,0.0
606,3.0,US,0.0,2020-03-26 23:48:35,30.22509788,-82.62160164,Florida,0.0
744,5.0,US,0.0,2020-03-26 23:48:35,27.18677893,-81.80941373,Florida,0.0
790,0.0,US,0.0,2020-03-26 23:48:35,29.60631086,-83.15724673,Florida,0.0
833,74.0,US,3.0,2020-03-26 23:48:35,30.33225875,-81.66976468,Florida,0.0
